id,SalePrice
2735,132663.37530116533
2736,134836.56237127277
2737,120855.10276015277
2738,138889.6328450407
2739,157995.35477611132
2740,135764.47173734254
2741,146111.54545610014
2742,154394.1649852363
2743,156859.19867516978
2744,163269.2573734601
2745,140362.33938236377
2746,137476.25372291467
2747,153674.70739732147
2748,128641.46144398414
2749,128233.30047302914
2750,126871.3488068358
2751,134914.1236088054
2752,205610.52302764563
2753,145535.9297831743
2754,202146.5656927856
2755,137141.48976475256
2756,95671.25612465604
2757,72777.0478062641
2758,87906.09028618508
2759,164319.12162217795
2760,121051.03330998417
2761,140951.96890737116
2762,143584.26751968078
2763,186259.6849442656
2764,152251.37240525451
2765,290795.65890697535
2766,128597.25426086358
2767,87354.26085926713
2768,131154.4312292504
2769,132730.48325714172
2770,141960.36003646482
2771,105124.47418735731
2772,110500.6737121078
2773,164686.95321122813
2774,141086.33773418248
2775,116501.29786545287
2776,144353.27921957095
2777,146185.85760821094
2778,106306.59712906343
2779,124066.25627187037
2780,98276.02832175314
2781,97498.00263247438
2782,96984.1023044468
2783,97644.4990300486
2784,121422.44318165125
2785,137053.4723477406
2786,68407.96517676555
2787,127211.7651490838
2788,74298.57027832879
2789,171238.99538000405
2790,94652.86042403725
2791,110352.76510627498
2792,53952.25027232848
2793,155458.84466881386
2794,100697.57843008936
2795,120246.34758449587
2796,99369.27472769238
2797,195466.34522385983
2798,108027.37786875135
2799,117251.94946252948
2800,70026.23027059338
2801,113092.37939986939
2802,127797.36090903147
2803,168879.07223107107
2804,128713.71017024622
2805,99565.0898264504
2806,84061.49198698148
2807,161159.69761654997
2808,145980.46599144628
2809,130581.4158262205
2810,123987.87912620675
2811,159909.03143826968
2812,169300.16796456903
2813,157014.30296579123
2814,162113.0673234645
2815,97552.00733643619
2816,235680.88080672364
2817,155820.1571893724
2818,130677.89016227426
2819,168680.86258317434
2820,135718.65382727777
2821,104928.903520627
2822,196322.83754180922
2823,304746.84809585847
2824,165040.93845992791
2825,148039.56208640386
2826,129543.9353201665
2827,138259.68286699726
2828,213128.42969922756
2829,217663.50058246867
2830,226318.55472529668
2831,176752.3865079142
2832,237311.74238225556
2833,305932.01815050724
2834,221640.51672564843
2835,227217.6376198124
2836,191560.4682224215
2837,157917.58694860496
2838,150512.9177152472
2839,171501.68409169413
2840,204825.4476682694
2841,205796.38738486136
2842,231538.82055875772
2843,149462.3148146378
2844,175230.21339900623
2845,128238.21011500574
2846,209031.3541130807
2847,209809.3280766198
2848,217941.59908339713
2849,196856.4701394498
2850,279849.93957565166
2851,214616.2299693446
2852,240156.92658046525
2853,234374.0013899075
2854,137067.27469014833
2855,200630.8056837096
2856,200438.3213779818
2857,190820.0106914308
2858,206780.06882135407
2859,105490.97576308687
2860,121448.90547265053
2861,124896.65001995547
2862,185618.8854944536
2863,127833.9792601844
2864,238884.91762097762
2865,143288.1617119155
2866,142349.17152806724
2867,98054.87843607712
2868,94058.67898246758
2869,96542.30162951419
2870,120335.30870709775
2871,85002.8743426891
2872,50666.49979172957
2873,96871.80734041252
2874,138759.79396231938
2875,113344.6657671121
2876,164894.47714583637
2877,146970.92090161043
2878,163163.2194718239
2879,133986.5543421592
2880,104375.45543745872
2881,143861.016622941
2882,177983.07859830165
2883,193986.32113192754
2884,203096.50266654172
2885,187042.43891474133
2886,229772.97169576524
2887,101201.76471193158
2888,143933.38634500589
2889,59340.36268121687
2890,80908.0986417759
2891,136696.65170259262
2892,43296.02470559068
2893,72183.99954999017
2894,55289.75860970895
2895,328097.643217552
2896,277813.93303821195
2897,209795.15175459252
2898,151637.24153076392
2899,214327.63496015896
2900,159038.9633703453
2901,213562.93350286642
2902,184122.1354613368
2903,329463.58840586303
2904,345063.635147456
2905,85319.11703945204
2906,197078.73484927352
2907,114780.43791945855
2908,129896.7133070325
2909,155953.06968354777
2910,77769.57039600036
2911,83418.87016033607
2912,149468.59218675294
2913,84049.28062948918
2914,80431.74278858217
2915,88163.70107936826
2916,85286.9813193281
2917,166426.8755747366
2918,119003.57282149247
2919,228007.00803105842
